pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.37594897,-0.26223916,0.3115523,0.9377689,-0.33938095,-0.073553175,0.34468332,0.9354461,0.07832009,0.04222468,-0.0987987,0.9942112,1.6811457,0.21422264,0.28691608,0.094559476
-0.37587065,-0.2624498,0.31203747,0.9375709,-0.33658123,-0.087600686,0.34401244,0.93452007,0.091256574,0.05114935,-0.11569522,0.9919669,1.8191272,0.1660865,0.25691622,0.10025099
-0.37557682,-0.26317772,0.3134702,0.9370779,-0.32972923,-0.11473286,0.3423225,0.9323332,0.116490945,0.068558775,-0.14843674,0.9865426,1.7882276,0.09292084,0.2895444,0.09740588
-0.37495148,-0.26464114,0.31581023,0.936636,-0.32050708,-0.14138006,0.33951855,0.9299574,0.1410902,0.08625702,-0.1801513,0.9798496,1.7565074,-0.02400446,0.2987498,0.09863809
-0.37391594,-0.26700622,0.3189769,0.93615794,-0.30984664,-0.16614257,0.3354662,0.9286451,0.15836865,0.10521751,-0.20399329,0.9733016,1.7527411,-0.17222652,0.29528672,0.10069989
-0.37239337,-0.27039304,0.32287577,0.9354646,-0.29853222,-0.18916786,0.32955456,0.9301769,0.16175508,0.12767045,-0.21365729,0.96853024,1.754215,-0.3149058,0.2555681,0.09727535
-0.37028173,-0.2748458,0.32745045,0.93455356,-0.28725275,-0.20998932,0.32088387,0.9354021,0.14851399,0.15376341,-0.20617646,0.9663581,1.7690425,-0.41395247,0.16668423,0.08377599
-0.3674444,-0.28033024,0.33270648,0.93404144,-0.27702543,-0.22544074,0.30855578,0.9437739,0.11867636,0.17988873,-0.18040967,0.96700174,1.7711002,-0.43968073,0.010876611,0.06166652
-0.36372727,-0.28672066,0.33872524,0.9349549,-0.26819137,-0.23223424,0.2924904,0.9531813,0.07677731,0.20077033,-0.1397096,0.96962494,1.7143383,-0.3742828,-0.21509357,0.03944771
-0.35900187,-0.29379076,0.3455089,0.93893814,-0.2611829,-0.22400609,0.2747638,0.9610056,0.031195413,0.2071234,-0.09083932,0.9740884,1.593905,-0.20972782,-0.35352823,0.053828374
