pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.25362986,-0.4669528,0.6197597,0.9136698,0.34533966,-0.2143549,-0.34724483,0.9372964,0.029943332,0.21125469,0.047075305,0.9762968,1.6630459,0.290823,0.59571725,0.05113721
-0.2530716,-0.46685958,0.61973035,0.90835017,0.34541413,-0.23577334,-0.34551218,0.9374617,0.04227149,0.23562966,0.043065246,0.97088826,1.6337311,0.40523848,0.49017674,-0.013121204
-0.25144112,-0.4666175,0.61982185,0.89600337,0.34603685,-0.27827406,-0.3396489,0.9377549,0.07248689,0.286036,0.029566977,0.9577626,1.5017308,0.4514425,0.38388342,-0.057996668
-0.24856707,-0.466284,0.62016565,0.88193417,0.34658813,-0.319482,-0.32770565,0.9380036,0.112951964,0.3388231,0.005079863,0.94083637,1.2049531,0.38741124,0.22292267,-0.07040972
-0.24424112,-0.46596357,0.6207261,0.86897343,0.3466268,-0.35317847,-0.30906454,0.93753505,0.15970935,0.38647673,-0.029628258,0.92182314,0.88236177,0.19520223,-0.0026014298,-0.038752623
-0.23832211,-0.465774,0.6213479,0.85982233,0.3464878,-0.3750357,-0.28874004,0.93574,0.2025336,0.42111135,-0.06585508,0.90461504,0.53446704,-0.108406425,-0.30981845,0.020768171
-0.23085836,-0.46579504,0.6217099,0.86184895,0.3455264,-0.37125167,-0.27895793,0.9342984,0.22196579,0.42355496,-0.08773739,0.9016115,0.17766348,-0.36178592,-0.5097959,0.05302251
-0.22203828,-0.4660523,0.62147486,0.87836266,0.34214702,-0.33378795,-0.28602955,0.9357141,0.20646074,0.38297006,-0.08587419,0.9197606,0.08516553,-0.38580826,-0.4516557,0.06121614
-0.21207157,-0.46653223,0.6203507,0.89772135,0.33898053,-0.28140467,-0.3013605,0.9384093,0.16902612,0.32136935,-0.0669341,0.9445854,0.3173756,-0.30554265,-0.25314164,0.11034073
-0.20106015,-0.4672116,0.6184267,0.910059,0.33934397,-0.23798805,-0.31635085,0.9396718,0.13014957,0.26779616,-0.04315607,0.96250856,0.606221,-0.23385875,-0.121255994,0.14411125
-0.18903996,-0.46804062,0.6161507,0.9144858,0.34407923,-0.21289718,-0.33042037,0.9387451,0.09787788,0.23353392,-0.019162368,0.9721598,0.813696,-0.18787335,-0.10603121,0.14972305
-0.17607468,-0.4689537,0.6139685,0.9149224,0.35216358,-0.19722535,-0.34437218,0.93593836,0.0736699,0.21053462,0.00051667966,0.97758627,0.79564404,-0.16319849,-0.114620164,0.14288653
-0.16225508,-0.4698717,0.6120818,0.9138047,0.3625435,-0.18309337,-0.35875115,0.93183345,0.054625906,0.19041678,0.01576755,0.9815767,0.542194,-0.13795567,-0.09310029,0.13065659
