pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.6827007,-0.30915165,0.6678822,0.84199154,0.4231442,0.33466285,-0.37456745,0.9049644,-0.20183831,-0.38826466,0.04459234,0.9204684,0.76567256,0.79744244,1.5633014,0.3900217
-0.68316936,-0.3092241,0.6680118,0.8542107,0.42569023,0.29851615,-0.39335656,0.9045775,-0.16434768,-0.33999223,0.022964256,0.9401478,1.2300068,0.81237817,1.793947,0.011933653
-0.68476796,-0.3093212,0.66902685,0.875868,0.4328679,0.21326183,-0.4248895,0.90130275,-0.08439346,-0.2287447,-0.01669519,0.97334325,1.4974895,0.73062253,1.8635409,-0.23621432
-0.6874741,-0.30937526,0.67130005,0.89153963,0.44055623,0.10520135,-0.44258642,0.89671475,-0.0044669807,-0.09630355,-0.042578198,0.9944409,1.1744266,0.6964328,1.7963945,-0.42677727
-0.6907012,-0.30960977,0.6745924,0.8957243,0.44452006,-0.008934738,-0.4427552,0.89364135,0.073299795,0.04056768,-0.061700508,0.9972699,0.79193115,0.68149316,1.5270551,-0.7055916
-0.6938089,-0.31016374,0.6783502,0.8886176,0.44128665,-0.124999605,-0.4228201,0.8937903,0.14953943,0.17771319,-0.080031015,0.9808226,0.5749986,0.6447195,1.2006518,-0.79771316
-0.6962536,-0.3110862,0.68206215,0.86956906,0.42897156,-0.24460806,-0.38166127,0.8981511,0.2183102,0.31334385,-0.09647837,0.94472617,0.4833989,0.5807884,0.86700046,-0.71804285
-0.69749105,-0.3125373,0.6856968,0.83857256,0.40763938,-0.36142245,-0.31919616,0.9052527,0.28041288,0.441486,-0.1197819,0.889237,0.19515046,0.38254315,0.23819144,-0.48196176
-0.6971543,-0.31464148,0.68938875,0.8095647,0.37802455,-0.44911286,-0.2457129,0.91302645,0.32558835,0.5331323,-0.15323204,0.8320396,0.004108995,0.19332495,-0.3841685,-0.391839
-0.6950535,-0.31749916,0.6932292,0.8099835,0.33739793,-0.4796763,-0.17925638,0.9212209,0.3452814,0.5583851,-0.19368719,0.80665445,-0.057980686,0.044606537,-0.77039087,-0.34101316
-0.69106746,-0.32119173,0.69716495,0.84526634,0.28195465,-0.45390126,-0.12748373,0.9313339,0.34112316,0.5189149,-0.2304749,0.8231699,-0.27752402,-0.13084188,-0.81939554,-0.26290953
-0.68539256,-0.32564494,0.7007223,0.89315,0.2168289,-0.39404106,-0.08836698,0.94363964,0.3189601,0.44099253,-0.25005898,0.8619722,-0.4490355,-0.25304675,-0.6994202,-0.13571788
-0.6783476,-0.3307084,0.7033804,0.9332094,0.15338084,-0.32495308,-0.05848813,0.9571003,0.2837923,0.354541,-0.24583174,0.902146,-0.48057398,-0.29320085,-0.48913324,-0.023795875
-0.6701383,-0.33630037,0.7049798,0.9594771,0.100419156,-0.26328626,-0.03591103,0.97030306,0.2392119,0.27948895,-0.22006346,0.93458974,-0.373531,-0.25464743,-0.3141678,0.086979635
-0.6609039,-0.34247613,0.70569086,0.97466713,0.061479326,-0.2150448,-0.018470727,0.9803202,0.19654796,0.2228964,-0.1875968,0.95662147,-0.30899194,-0.21052395,-0.16703297,0.15014897
-0.6507651,-0.34921572,0.7057788,0.9825324,0.036754362,-0.18242605,-0.0073662437,0.98721474,0.15922548,0.18594591,-0.15510039,0.9702412,-0.3005292,-0.16685273,-0.06297767,0.15510274
-0.6398624,-0.3564696,0.705354,0.9861801,0.023835605,-0.16395323,-0.0023075752,0.991477,0.13026136,0.16566072,-0.12808283,0.97782993,-0.24736795,-0.1309134,-0.018232033,0.13489977
