pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.22838938,-0.65878785,0.60891205,0.87171465,-0.38068998,-0.30852666,0.44026405,0.8848998,0.1520521,0.21513048,-0.26837924,0.9389843,0.7355479,-1.3137692,0.39658654,0.61872625
-0.22787838,-0.65918815,0.6088393,0.8752176,-0.37904772,-0.30052772,0.43158966,0.8924695,0.13125695,0.21845917,-0.24458306,0.9446982,0.7553444,-1.35697,0.21349905,0.81081045
-0.22645496,-0.6603122,0.6087285,0.8852643,-0.37084496,-0.28067985,0.40813613,0.90881366,0.086502045,0.22300686,-0.19113277,0.9558955,0.8419074,-1.1540953,0.11656548,0.7951764
-0.22415346,-0.66204506,0.6086763,0.90157104,-0.35360342,-0.2492674,0.37264743,0.9274134,0.03222076,0.21978056,-0.12193816,0.96789855,0.8960589,-0.9097072,0.13275288,0.72920555
-0.220921,-0.664209,0.6089539,0.9205611,-0.32572946,-0.21556357,0.32834274,0.9442378,-0.02461711,0.2115618,-0.048117176,0.9761795,0.73431027,-0.71767044,0.23311453,0.7117902
-0.21672474,-0.6666101,0.60969687,0.93804973,-0.28770816,-0.19309759,0.27874503,0.9576105,-0.072686814,0.20582488,0.014358852,0.9784835,0.43030614,-0.5271089,0.285394,0.72797805
-0.21157013,-0.66900367,0.61074835,0.9514533,-0.2413674,-0.19099315,0.22368097,0.96847814,-0.10962197,0.21143185,0.06157865,0.975451,0.12890276,-0.31775054,0.26141483,0.6981841
-0.20544045,-0.6711446,0.611931,0.9589422,-0.18850239,-0.2118887,0.16105002,0.97693115,-0.14024436,0.23343706,0.10036154,0.96717876,-0.13761672,-0.15080771,0.11421211,0.60987943
-0.1984118,-0.6729154,0.6130655,0.96189713,-0.13041072,-0.24030583,0.09388885,0.98302096,-0.15765345,0.25678536,0.12908438,0.9578092,-0.33488473,-0.07056889,-0.01586777,0.46860263
-0.19059682,-0.67427963,0.6137816,0.9630792,-0.069246985,-0.2601601,0.02775586,0.9867439,-0.15989366,0.26778352,0.1467693,0.9522346,-0.37209538,-0.03561452,-0.095928505,0.33597478
-0.18201058,-0.6751909,0.6138575,0.9630881,-0.008362775,-0.26905653,-0.03460003,0.9873805,-0.15454045,0.26695356,0.15814543,0.95064497,-0.27468875,0.0030276626,-0.15466987,0.24543613
-0.17261505,-0.67560935,0.6133675,0.9620959,0.049513806,-0.26817873,-0.09105992,0.9852663,-0.14476945,0.25705943,0.16370243,0.9524295,-0.14815089,0.02283521,-0.17702913,0.19935825
-0.16236502,-0.67548466,0.6125189,0.96006703,0.1027443,-0.2602209,-0.14093728,0.98109746,-0.1326068,0.24167745,0.16398625,0.9563998,-0.08634329,0.021628678,-0.17357908,0.1810716
-0.15125476,-0.6747807,0.6114678,0.9567941,0.15069018,-0.2486716,-0.18481708,0.9754165,-0.12002253,0.22447215,0.1607956,0.9611228,-0.100449085,0.008131728,-0.17937557,0.17724265
-0.13934225,-0.6734819,0.6102482,0.952513,0.19379489,-0.23486699,-0.22410405,0.9683546,-0.10984878,0.2061464,0.15726705,0.9658006,-0.12913576,0.0010196865,-0.18995538,0.17577836
-0.12671293,-0.6716099,0.6088206,0.9474983,0.2328688,-0.21913242,-0.25960392,0.96031576,-0.10197809,0.18668878,0.1535117,0.9703512,-0.12775093,-0.0035958588,-0.19354604,0.17442054
-0.113450415,-0.6691854,0.6071632,0.9418766,0.268592,-0.2018089,-0.2919461,0.95159876,-0.096058145,0.16624065,0.14939225,0.974703,-0.09784719,-0.012329146,-0.18493314,0.17259021
