pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.5969269,-0.32578164,0.6280071,0.88931,0.18708421,0.41728553,-0.3028767,0.92462516,0.23094141,-0.34262723,-0.33176458,0.8789419,0.7741413,0.12847656,1.7958977,-0.103812665
-0.5973357,-0.32627898,0.62732214,0.90166914,0.19934517,0.38373715,-0.30171525,0.92572343,0.22804368,-0.3097751,-0.3213993,0.8948418,1.80579,0.06579168,1.7316668,-0.07601839
-0.59863347,-0.32782015,0.6258855,0.92485416,0.22530495,0.30640253,-0.29917875,0.92840016,0.22037533,-0.23481251,-0.29548416,0.9260411,2.3019538,-0.119018026,1.5503154,-0.0370498
-0.60081816,-0.33050108,0.62425566,0.9453985,0.25490874,0.2030841,-0.29578906,0.9327314,0.20620601,-0.13685921,-0.25501692,0.95720214,2.2205315,-0.31744096,1.4351909,0.0070443433
-0.6036268,-0.33422038,0.62271965,0.9557678,0.2808132,0.08747453,-0.2924341,0.9391003,0.18047914,-0.031466443,-0.1980767,0.9796813,2.1007633,-0.37032035,1.3249695,-0.08892411
-0.60664564,-0.3387586,0.6213807,0.953356,0.29945025,-0.0379711,-0.2915304,0.946063,0.14133213,0.078245,-0.123670116,0.98923373,2.0736213,-0.27639684,1.1650065,-0.23193358
-0.60942173,-0.34387428,0.6202057,0.93689984,0.30629873,-0.16852242,-0.29310673,0.95095253,0.0988825,0.1905444,-0.043247946,0.98072547,2.051975,-0.07079805,0.8866199,-0.31340638
-0.6115231,-0.34931576,0.61918825,0.91051346,0.29944763,-0.28512514,-0.29320225,0.95380986,0.0654152,0.2915436,0.0240379,0.95625544,1.9873328,0.13687009,0.5323539,-0.30666885
-0.61246413,-0.35484257,0.6183946,0.88152593,0.28311062,-0.3778365,-0.2846287,0.9571643,0.053133573,0.37669423,0.060704466,0.9243465,1.89553,0.29743916,0.19020955,-0.21333045
-0.6118001,-0.3602711,0.6178563,0.8569508,0.2630251,-0.44323027,-0.26269537,0.9627906,0.06344575,0.44342577,0.062064663,0.8941597,1.7761214,0.29412577,-0.12474123,-0.1454231
