pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.50586414,-0.31987333,0.25463295,0.96924835,-0.22172573,0.10674901,0.21248804,0.9728783,0.09141508,-0.12412287,-0.065921016,0.9900747,1.4857676,0.14456496,0.65280163,0.045266658
-0.5062152,-0.32001102,0.25496686,0.9723974,-0.2190145,0.080473766,0.21058092,0.972283,0.10159493,-0.100494035,-0.081844404,0.99156564,1.5753639,0.114500806,0.6952915,0.04198832
-0.50714505,-0.32052,0.2564529,0.9772541,-0.21134281,0.017568009,0.20765564,0.97043264,0.12304321,-0.043052867,-0.11659639,0.9922458,1.3547494,0.0071291775,0.85528433,0.029041952
-0.5084079,-0.32164827,0.25954935,0.977549,-0.19852304,-0.070615426,0.20681444,0.968128,0.14126544,0.040320326,-0.15269817,0.98745,1.1400155,-0.22880495,0.8605976,0.026669098
-0.5095393,-0.32365257,0.2644178,0.96847343,-0.18176,-0.17036001,0.20658784,0.96814275,0.14149565,0.13921456,-0.17222907,0.97516996,1.1622926,-0.40764412,0.66790164,-0.026445137
-0.5099186,-0.32668805,0.27109256,0.9492532,-0.16403651,-0.2683475,0.20128998,0.9724464,0.11760293,0.24166238,-0.16565062,0.95611674,1.1989466,-0.5407995,-0.04422447,-0.20968464
-0.5089526,-0.33065745,0.27916893,0.9296964,-0.15269108,-0.33518657,0.1930446,0.9770195,0.0903697,0.31368515,-0.14872234,0.9378077,1.3176463,-0.589285,-0.7160083,-0.3290907
-0.50630504,-0.33538926,0.28811404,0.9265522,-0.15294233,-0.34367085,0.18815637,0.9795435,0.07135619,0.32572716,-0.1307791,0.93637526,1.400401,-0.6374042,-0.96100795,-0.2970036
-0.50197977,-0.34077898,0.29780927,0.9391722,-0.1619401,-0.3028712,0.18519603,0.9814538,0.049506992,0.28923693,-0.102586135,0.9517448,1.3115448,-0.5890479,-0.94117,-0.20589378
-0.4961675,-0.34669045,0.30857486,0.9572597,-0.17383307,-0.23116198,0.18220624,0.9831427,0.01521004,0.2246212,-0.056679115,0.9727964,1.015221,-0.37198538,-0.7288754,-0.09042251
-0.48919567,-0.35285297,0.32088134,0.97148085,-0.18356194,-0.15010007,0.18180522,0.9830049,-0.025462938,0.15222313,-0.002552219,0.9883429,0.47185838,-0.11860633,-0.4711495,0.021853222
-0.48153597,-0.35893002,0.33434162,0.9787487,-0.18915065,-0.0792025,0.1854497,0.9812876,-0.05179792,0.08751804,0.03600907,0.9955119,-0.063154906,0.19088176,-0.09627716,0.13731441
-0.4736059,-0.36474714,0.34773284,0.98072684,-0.19121155,-0.040162385,0.18916439,0.9806828,-0.049780108,0.04890509,0.041223396,0.99795234,-0.43797734,0.3351483,0.2637238,0.21210751
-0.46557945,-0.370322,0.36017758,0.98084587,-0.19000775,-0.042876866,0.1891408,0.9816692,-0.023480728,0.046552416,0.01492121,0.9988044,-0.5053077,0.31693545,0.34289253,0.24234009
-0.45745626,-0.37575686,0.3714899,0.9802271,-0.18337399,-0.07435541,0.18476148,0.982708,0.012173035,0.07083744,-0.025670355,0.9971575,-0.42401782,0.2259126,0.23207264,0.1895784
-0.44913098,-0.3812031,0.38192627,0.9791572,-0.17134906,-0.109044254,0.1771884,0.98308945,0.046254907,0.099274516,-0.0646122,0.99296016,-0.30475816,0.11501357,0.07135415,0.11667299
-0.44047534,-0.38684595,0.39183566,0.97893345,-0.15768355,-0.1297118,0.16763191,0.98338485,0.0696688,0.11657101,-0.08994496,0.9891012,-0.21949038,0.014180511,-0.039713934,0.06564704
-0.4314126,-0.3928185,0.4014294,0.9802897,-0.14560658,-0.13353236,0.15704426,0.9843866,0.07949917,0.11987187,-0.0989027,0.98785067,-0.2009916,-0.06671834,-0.10576549,0.06631404
-0.42193797,-0.39915887,0.41074315,0.9827998,-0.13566098,-0.12530184,0.1460441,0.98621905,0.07773779,0.11302907,-0.094700284,0.9890684,-0.24805501,-0.11302775,-0.09960237,0.106295615
-0.41209686,-0.40582457,0.41966566,0.98559296,-0.12621617,-0.112587474,0.13435623,0.9886053,0.067881204,0.10273687,-0.08203007,0.99132043,-0.29711542,-0.1168523,-0.038925946,0.16170013
-0.40194556,-0.41273326,0.42802262,0.98798895,-0.11514048,-0.103055835,0.121207654,0.99112076,0.054666556,0.095846444,-0.06650111,0.9931722,-0.31832907,-0.10103387,0.038912833,0.2004958
-0.391517,-0.41980848,0.43570113,0.98968184,-0.10116613,-0.10146575,0.10581153,0.99352056,0.041483156,0.09661162,-0.051791374,0.9939738,-0.2898285,-0.08481604,0.077232406,0.21651322
-0.3808056,-0.42699522,0.44270113,0.99068236,-0.0842287,-0.107023366,0.0879658,0.9956508,0.030682951,0.103973515,-0.039811455,0.99378294,-0.22912195,-0.08459829,0.07027073,0.21222371
-0.36977267,-0.43426225,0.44914496,0.9912088,-0.06496756,-0.11525796,0.06785164,0.9974686,0.021274405,0.11358406,-0.028907819,0.99310774,-0.16542563,-0.09741804,0.033161387,0.20212378
-0.35836864,-0.44158295,0.45519155,0.99159914,-0.044190925,-0.12156585,0.045947496,0.9988755,0.011683108,0.120912865,-0.017170606,0.9925146,-0.12752536,-0.10771865,-0.008282617,0.19652638
-0.34655732,-0.44892034,0.4609573,0.9920917,-0.022446124,-0.12349173,0.022781564,0.99973965,0.0013047117,0.12343029,-0.004107728,0.99234474,-0.13243508,-0.11012351,-0.024996877,0.19676396
-0.33433348,-0.45622665,0.46646696,0.99252254,6.826193e-05,-0.12206167,-0.0012996031,0.99994904,-0.010008277,0.12205477,0.010092072,0.99247205,-0.16177449,-0.10250908,-0.014686599,0.20296943
-0.32171836,-0.4634477,0.47165605,0.9924882,0.023311805,-0.12009879,-0.0259927,0.9994457,-0.020804267,0.119547226,0.023769682,0.99254394,-0.18451393,-0.09267084,0.005070314,0.21337348
-0.30873486,-0.47053406,0.47645545,0.9916531,0.04730966,-0.1199416,-0.05131836,0.99821484,-0.030554928,0.11828194,0.036455095,0.99231064,-0.19149849,-0.08945722,0.022635967,0.22213843
-0.29539353,-0.47744206,0.48083588,0.9898712,0.07207103,-0.12231433,-0.07742439,0.996212,-0.039587725,0.118997864,0.048656862,0.9917016,-0.17220858,-0.09044942,0.022499323,0.22939083
