pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.74019015,-0.28874868,0.6852175,0.9237161,0.14492624,-0.35460535,-0.17914356,0.98164296,-0.065458626,0.33860913,0.12399045,0.932722,1.2431301,0.74272346,0.26240396,-0.13072899
-0.739224,-0.28863436,0.6855971,0.92402536,0.14488213,-0.3538168,-0.16876854,0.9849445,-0.037436184,0.3430661,0.09430513,0.93456525,1.0167822,0.8457719,0.5278252,-0.19809636
-0.7362807,-0.2882336,0.6870967,0.920027,0.14320108,-0.3647516,-0.14560753,0.9891184,0.021055285,0.36379763,0.03373915,0.9308668,0.5268208,0.83397496,0.49786544,-0.3715388
-0.73141634,-0.2876789,0.68937147,0.91048753,0.13791521,-0.38986135,-0.11274609,0.9898213,0.08684501,0.3978703,-0.035115957,0.9167694,-0.026210785,0.6815585,0.22109313,-0.3608978
-0.72481835,-0.28729746,0.69180363,0.89904714,0.12724353,-0.418955,-0.0659437,0.9852773,0.1577345,0.43285754,-0.114183314,0.89420164,-0.37643263,0.4519643,-0.21529435,-0.25124368
-0.71685,-0.28722396,0.69376314,0.8974588,0.10929558,-0.42734322,-0.016727336,0.9765522,0.21463016,0.4407811,-0.1854734,0.8782435,-0.44395187,0.24456483,-0.51888746,-0.20580511
-0.7077849,-0.28754458,0.6948029,0.9121617,0.081096664,-0.40172666,0.02272696,0.96870875,0.2471574,0.40919977,-0.23457755,0.881776,-0.3620666,0.0810789,-0.65556663,-0.17897688
-0.6976104,-0.28844842,0.69491917,0.93567646,0.04347468,-0.3501706,0.05289808,0.96388406,0.26101574,0.34887147,-0.26274964,0.89958394,-0.28046474,-0.03759782,-0.62881106,-0.11182609
-0.6863038,-0.2901121,0.69432133,0.9582125,0.0018517539,-0.28605142,0.07563737,0.9627492,0.2596017,0.2758765,-0.2703898,0.9223782,-0.21691185,-0.121765144,-0.5372388,-0.0041456018
-0.67394656,-0.29268456,0.69326454,0.9744571,-0.036846172,-0.2215306,0.09275216,0.9644159,0.2475864,0.20452502,-0.26180974,0.94319946,-0.20823619,-0.15218589,-0.3967895,0.10562298
-0.6606923,-0.296243,0.69199115,0.9837257,-0.06673864,-0.16682224,0.10440404,0.9679487,0.22841895,0.14623098,-0.24211851,0.9591638,-0.2308999,-0.14351979,-0.25414973,0.19984187
-0.64676756,-0.30079192,0.6906003,0.98852795,-0.085814156,-0.12429183,0.110552244,0.9717969,0.2083005,0.10291127,-0.21965161,0.9701353,-0.25093964,-0.1244529,-0.14089933,0.2561678
-0.6323555,-0.30627242,0.68912965,0.9910379,-0.093766026,-0.095140696,0.11055484,0.975502,0.19019288,0.07497631,-0.19900663,0.9771258,-0.2750018,-0.12537822,-0.049496084,0.24905771
-0.6175973,-0.31257814,0.6875429,0.99265903,-0.09223968,-0.078229405,0.10468996,0.9791889,0.17386512,0.06056411,-0.18077864,0.9816573,-0.21451035,-0.13278407,-0.012436047,0.21692923
-0.6025934,-0.31960747,0.68581575,0.9940122,-0.08397341,-0.06991587,0.094213784,0.9827551,0.15911046,0.055349134,-0.16474476,0.98478204,-0.13699815,-0.15645997,-0.010023072,0.18142626
