pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.7574257,-0.42363212,0.3474685,0.98251325,-0.14783011,-0.11319889,0.11650358,0.9623523,-0.24557076,0.14523996,0.22808844,0.9627466,1.638677,0.4830214,0.44461918,0.03774847
-0.75706583,-0.4229798,0.3478413,0.9803653,-0.15015408,-0.12781903,0.11794481,0.96598214,-0.23014696,0.15802841,0.21055248,0.9647252,1.6746979,0.6150018,0.48003304,0.02183978
-0.7559314,-0.4211763,0.34926176,0.97481924,-0.15338477,-0.16186592,0.122131735,0.9745527,-0.18796532,0.18657789,0.16346325,0.9687458,1.5714617,0.65008163,0.55814695,-0.008551145
-0.75384706,-0.41847822,0.35185757,0.96555084,-0.15549627,-0.20864433,0.13035601,0.9829943,-0.12934253,0.22520848,0.09768875,0.9694009,1.4304355,0.6003915,0.59047484,-0.011785658
-0.75059426,-0.41525605,0.35571665,0.9515868,-0.15517579,-0.26533583,0.14280121,0.98758614,-0.065433,0.2721956,0.0243749,0.9619332,1.3163054,0.46834192,0.46780676,-0.043486297
-0.7458956,-0.41191676,0.3608674,0.9333521,-0.15182519,-0.32527357,0.15985316,0.98713857,-0.0020697415,0.32140434,-0.050064206,0.9456177,1.1123824,0.27159008,0.055334464,-0.07125899
-0.7395073,-0.4088649,0.36706138,0.91637343,-0.14606635,-0.37272564,0.17986973,0.98201525,0.05738391,0.35764042,-0.11962715,0.9261656,1.0092803,0.054174483,-0.52540547,-0.094178155
-0.7313252,-0.40643668,0.37381417,0.9122199,-0.14256023,-0.38409835,0.19881156,0.9737595,0.11075413,0.35823026,-0.17739531,0.9166253,1.0365314,-0.12655361,-0.9778111,-0.16532263
-0.72143054,-0.4048806,0.38080558,0.925,-0.14761858,-0.3501196,0.212433,0.9648981,0.15441479,0.31503522,-0.21721064,0.9238898,0.95452595,-0.27677444,-1.0659939,-0.23772821
-0.7101187,-0.4043606,0.3879476,0.94436026,-0.16226646,-0.28610018,0.21942419,0.95879054,0.180482,0.24502398,-0.23321733,0.94104886,0.7534825,-0.34908265,-0.92062694,-0.2606427
-0.69777375,-0.4049334,0.39528048,0.96002877,-0.18296948,-0.21181813,0.22313315,0.957167,0.18450677,0.16898622,-0.22439545,0.9597345,0.4335185,-0.3190108,-0.65912026,-0.17700657
-0.6847575,-0.40655622,0.40288743,0.96924233,-0.2071106,-0.1329454,0.22758229,0.9598764,0.16384023,0.0936781,-0.18905692,0.97748756,0.085207656,-0.19184685,-0.33998615,0.04180789
-0.6714567,-0.40897933,0.41061455,0.97171235,-0.22604427,-0.06840371,0.23344243,0.9632015,0.13321945,0.03577307,-0.14541931,0.98872316,-0.19593766,-0.054913998,0.045426637,0.2572979
-0.6581632,-0.4118908,0.41802457,0.9718161,-0.23283398,-0.03690221,0.23551336,0.96577746,0.108662,0.010339117,-0.114290446,0.9933936,-0.29450974,0.11712204,0.26159036,0.39110336
-0.6449635,-0.41512522,0.42491812,0.973279,-0.22654255,-0.037503116,0.22919536,0.96840596,0.098281674,0.0140532665,-0.10425103,0.9944517,-0.23978034,0.21186373,0.31915683,0.35676858
-0.63181615,-0.41863757,0.4312349,0.97603977,-0.2094217,-0.05906694,0.21473515,0.9709007,0.10602178,0.035144873,-0.11616522,0.9926079,-0.078793794,0.16948721,0.2476203,0.24341014
-0.61861986,-0.42250422,0.43703887,0.9786725,-0.18596904,-0.08726788,0.19593588,0.972674,0.124556735,0.06171951,-0.13899915,0.9883673,0.09124069,0.05427306,0.099079266,0.14119563
-0.60524285,-0.4268821,0.44255966,0.9808919,-0.16202037,-0.10770552,0.1762423,0.9744538,0.13920632,0.0823998,-0.15552862,0.9843887,0.17761683,-0.06636085,-0.078437224,0.083364055
-0.59156793,-0.43189284,0.44802526,0.9836958,-0.14241922,-0.10981477,0.15728858,0.97737885,0.14138885,0.087194145,-0.15635623,0.98384446,0.09418118,-0.1420858,-0.17053415,0.06965176
-0.57757956,-0.4375353,0.45343822,0.98718673,-0.1276821,-0.09570608,0.1396584,0.9814758,0.13115183,0.077187456,-0.14283751,0.98673177,-0.052636474,-0.15599029,-0.13789336,0.102817506
-0.56335574,-0.4437024,0.4585878,0.9904701,-0.11498687,-0.07580848,0.123185866,0.98578787,0.114225514,0.06159665,-0.1224755,0.9905582,-0.14158875,-0.13585377,-0.019736275,0.15108913
-0.54899555,-0.45027182,0.46326894,0.99291664,-0.101093404,-0.062423274,0.10677938,0.98966575,0.09570697,0.052102834,-0.10169456,0.9934503,-0.11400917,-0.10416341,0.074031144,0.19207051
-0.5345468,-0.45715263,0.4674407,0.9945998,-0.08454975,-0.06018796,0.08920567,0.99284285,0.079406574,0.05304338,-0.08434687,0.9950236,-0.011077851,-0.08919372,0.0943539,0.20883264
-0.5199949,-0.46429318,0.471229,0.9956612,-0.065367855,-0.066225685,0.06972053,0.9954009,0.06569653,0.061626665,-0.070028774,0.99563956,0.09212488,-0.1032114,0.046540305,0.20769122
-0.505282,-0.47165948,0.4748263,0.99634635,-0.044414468,-0.07294688,0.048345875,0.9974212,0.05304273,0.070402905,-0.05637561,0.9959243,0.12969068,-0.12714419,-0.013031915,0.19939397
-0.49035487,-0.4792122,0.47836602,0.9969398,-0.022510022,-0.07486263,0.02550273,0.9989034,0.03926322,0.07389672,-0.041052263,0.99642056,0.08709049,-0.13846126,-0.034225546,0.19175732
-0.47520164,-0.48689303,0.48184463,0.9973829,-3.323522e-05,-0.07230075,0.0017197252,0.99972785,0.023263913,0.0722803,-0.023327366,0.9971115,0.018567652,-0.12965369,-0.011947393,0.19266333
-0.45984486,-0.49462587,0.4851601,0.99735075,0.022935573,-0.06903174,-0.022508778,0.9997224,0.006954209,0.06917208,-0.0053819655,0.99759024,-0.018076986,-0.116411716,0.025199488,0.2015509
-0.44431213,-0.5023397,0.4882162,0.9965488,0.046448816,-0.06879737,-0.047139782,0.99885255,-0.008453459,0.06832578,0.011667376,0.99759483,-0.011507362,-0.110757716,0.052792504,0.20987807
-0.4286118,-0.5099725,0.49098575,0.9948585,0.07051389,-0.07269367,-0.072345525,0.9971173,-0.022875953,0.07087103,0.028017396,0.99709195,0.035508275,-0.11133793,0.04805343,0.21621433
-0.4127277,-0.5174635,0.4935181,0.99234605,0.095139526,-0.07872626,-0.09822577,0.99450195,-0.036296763,0.074840166,0.043751895,0.99623525,0.08357611,-0.11371404,0.02939631,0.21489486
-0.39663467,-0.52475256,0.49589968,0.9891353,0.12028872,-0.084509686,-0.124756575,0.9909406,-0.04972395,0.07776286,0.059726857,0.9951812,0.100379944,-0.109806314,0.013390794,0.20883629
-0.3803158,-0.53177476,0.49818808,0.985322,0.14576969,-0.08883586,-0.15159202,0.98645085,-0.062725954,0.07848867,0.07527207,0.9940692,0.08927983,-0.09930023,0.0046619624,0.20295393
-0.3637696,-0.53846985,0.500385,0.9809244,0.17134109,-0.0918123,-0.17836793,0.9811241,-0.074702255,0.07727969,0.08965363,0.99297035,0.061862767,-0.088382706,0.010997295,0.19665119
-0.3470078,-0.5447871,0.5024504,0.97587013,0.19667351,-0.094852686,-0.20482266,0.9750549,-0.0855308,0.07566494,0.10289493,0.9918102,0.05148153,-0.07919277,0.014187887,0.19161448
-0.33004102,-0.55068165,0.50434524,0.97017735,0.22156663,-0.0983062,-0.23076479,0.9683771,-0.09483357,0.07418552,0.114691,0.99062735,0.06619725,-0.07208598,0.010135993,0.18500105
-0.31287548,-0.55611086,0.5060699,0.9639097,0.24589474,-0.10204854,-0.2560982,0.9611428,-0.10304495,0.07274501,0.12546048,0.98942804,0.088863775,-0.063431144,0.0020029694,0.17535792
-0.29551384,-0.5610314,0.5076555,0.9571977,0.26956683,-0.10538639,-0.28064594,0.9534676,-0.11016986,0.07078437,0.1350306,0.9883098,0.107976854,-0.052277364,-0.0115879625,0.16506141
-0.27796102,-0.5654023,0.50913775,0.95019794,0.2925245,-0.10748637,-0.30420375,0.9455209,-0.11597552,0.06770492,0.14289746,0.987419,0.108407855,-0.039357103,-0.017689332,0.15415399
-0.26022956,-0.5691933,0.5105326,0.9429947,0.3145933,-0.10859092,-0.32661128,0.93745846,-0.120402254,0.063921735,0.14900571,0.9867681,0.09879653,-0.026758775,-0.020103186,0.1445261
-0.24233645,-0.572384,0.5118299,0.93567044,0.33564898,-0.10890638,-0.34776375,0.92944205,-0.12327992,0.059843376,0.15322307,0.98637795,0.09216252,-0.017328195,-0.02195789,0.1367267
-0.22429982,-0.5749647,0.51301354,0.9282801,0.35560673,-0.10881116,-0.36765915,0.9215437,-0.12483578,0.055881795,0.15588799,0.98619276,0.09234066,-0.009612195,-0.02353008,0.12908313
-0.20613617,-0.5769296,0.5140771,0.9208828,0.37446275,-0.108408734,-0.3863365,0.91380686,-0.1253039,0.052142996,0.15727247,0.9861777,0.0982807,-0.004606314,-0.029088601,0.12216999
-0.18785952,-0.57827574,0.5150272,0.9135506,0.3922888,-0.10739981,-0.40385,0.90623826,-0.1250494,0.04827434,0.15761237,0.9863204,0.10305226,-2.630055e-06,-0.034442082,0.11499588
-0.16948465,-0.5790036,0.51587486,0.9063351,0.4091298,-0.10568606,-0.42024297,0.8988728,-0.12419129,0.044187978,0.15697274,0.98661387,0.10317013,0.0038822144,-0.038394243,0.10799371
-0.15102755,-0.579118,0.51662636,0.899281,0.42501587,-0.10322352,-0.43555593,0.89173037,-0.12291416,0.039807074,0.15549399,0.98703444,0.09957735,0.0058243647,-0.04028727,0.10199897
-0.13250598,-0.5786289,0.51728064,0.8924105,0.43995723,-0.10020506,-0.44984484,0.88481855,-0.121390715,0.03525657,0.15340708,0.9875339,0.09738207,0.007665552,-0.041146815,0.096233964
-0.11393841,-0.5775486,0.5178342,0.88573664,0.45397574,-0.09683307,-0.46317002,0.87815887,-0.119626954,0.030727077,0.15080816,0.9880854,0.09663871,0.007246934,-0.040876776,0.091304004
-0.09534255,-0.575891,0.5182873,0.8792709,0.46710712,-0.093239285,-0.4756023,0.8717142,-0.117969364,0.026173672,0.14807186,0.9886302,0.09824255,0.0066407025,-0.04135467,0.086341366
