pos_x,pos_y,pos_z,orn1_x,orn1_y,orn1_z,orn2_x,orn2_y,orn2_z,orn3_x,orn3_y,orn3_z,action1,action2,action3,action4
-0.4977571,-0.5753552,0.4600839,0.9808142,-0.062029306,0.1848131,0.039329916,0.99149597,0.12405217,-0.1909363,-0.11440344,0.9749129,1.3043706,-0.31789154,1.4689074,-0.15999562
-0.49791226,-0.5754617,0.4599726,0.9859976,-0.06155096,0.15498437,0.04512492,0.99319565,0.10735974,-0.16053788,-0.0988628,0.98206604,1.5068009,-0.35729286,1.1086569,0.03386549
-0.49830815,-0.5758404,0.4598247,0.9949828,-0.059903983,0.08012946,0.053893615,0.9957127,0.07517754,-0.08428936,-0.070481904,0.9939455,1.7638245,-0.30965865,0.9015598,0.06218165
-0.49883065,-0.5765499,0.45987922,0.99811697,-0.058431413,-0.018662483,0.05923964,0.9971753,0.04617454,0.015911724,-0.04719315,0.99875903,1.864716,-0.22273815,0.77661586,0.04210931
-0.49923533,-0.57747597,0.46032792,0.99109334,-0.058171473,-0.11979191,0.060846597,0.9979702,0.018793095,0.11845553,-0.025914641,0.9926211,1.8551463,-0.1226311,0.6599159,0.020326732
-0.49914455,-0.5785251,0.4611888,0.974871,-0.059684638,-0.21462598,0.059706714,0.9981956,-0.0063859667,0.21461985,-0.006589119,0.97667545,1.7945874,-0.043330073,0.46947283,0.00889205
-0.4982084,-0.5796475,0.4623256,0.9526061,-0.06308589,-0.29759344,0.058277193,0.99798703,-0.025012959,0.2985724,0.0064845835,0.95436496,1.805213,0.0044914335,0.24569719,0.01785036
-0.49619004,-0.580775,0.46359146,0.93108106,-0.06758714,-0.3584969,0.057748258,0.9976041,-0.03809488,0.36021268,0.014766849,0.9327533,1.8574665,0.024915725,-0.0026522279,0.022683738
-0.49288136,-0.5818557,0.46486422,0.9156922,-0.072291285,-0.3953249,0.058195285,0.9971721,-0.047550462,0.39764446,0.020535542,0.91730976,1.8947513,0.018215925,-0.26614982,0.012821941
-0.48818284,-0.58285123,0.46606347,0.9110853,-0.07658285,-0.40504152,0.059462346,0.99673057,-0.054703504,0.4079066,0.02575484,0.91266036,1.9213095,-0.004456416,-0.44433302,0.015123842
-0.48205048,-0.58372235,0.4671846,0.9180207,-0.07996338,-0.3883862,0.060866915,0.99626505,-0.061247356,0.39183313,0.03258647,0.91945904,1.8982699,-0.028563768,-0.49146044,0.03978522
-0.47445887,-0.5844132,0.46834475,0.93279696,-0.08188251,-0.35097742,0.061040174,0.9956734,-0.0700619,0.3551957,0.043929804,0.9337592,1.7861829,-0.023095876,-0.4444784,0.08199452
-0.465429,-0.58488333,0.46965486,0.9488925,-0.08173309,-0.3048323,0.059764206,0.9949424,-0.080732636,0.3098891,0.058388535,0.9489781,1.6328285,0.022667482,-0.3455019,0.1355978
-0.45508584,-0.5851446,0.47108465,0.9618424,-0.07935965,-0.26184186,0.058529533,0.9945375,-0.08642605,0.2672703,0.067802764,0.96123326,1.497726,0.07795474,-0.22229701,0.18900026
-0.44361436,-0.5852113,0.4725754,0.971219,-0.07483467,-0.22612709,0.057553798,0.9949626,-0.08207929,0.23113036,0.06670249,0.97063357,1.3782494,0.118903995,-0.08968135,0.24277219
-0.43116334,-0.5851094,0.47407806,0.97729653,-0.068187654,-0.20060405,0.055946495,0.9962449,-0.066076875,0.20435637,0.053353608,0.9774415,1.2778126,0.13819179,0.0047271997,0.27992067
-0.41786894,-0.58488476,0.47556967,0.98126614,-0.058964442,-0.18341185,0.05255992,0.9978326,-0.039590538,0.18534876,0.029208746,0.9822386,1.1976533,0.11402553,0.037729993,0.30365124
-0.40384468,-0.5845878,0.47707003,0.98434633,-0.046728313,-0.16993749,0.046097897,0.9989076,-0.007655571,0.17010957,-0.00029802712,0.9854251,1.1116184,0.048007026,0.01829338,0.31582686
-0.38919097,-0.584294,0.47862604,0.98746836,-0.03141905,-0.154658,0.035664156,0.99905735,0.024750056,0.15373458,-0.029955644,0.987658,1.0137415,-0.03315036,-0.013030365,0.3020163
-0.37400258,-0.5840806,0.48032376,0.99101925,-0.013637027,-0.13302214,0.020736648,0.9984248,0.05213321,0.13210167,-0.054423448,0.98974097,0.8830373,-0.10391108,-0.011206135,0.26907662
-0.3583352,-0.5840083,0.48216516,0.9939351,0.0059010466,-0.109809525,0.0017347187,0.9975936,0.06931133,0.10995429,-0.06908145,0.99153304,0.7526833,-0.14938226,0.008956596,0.28348133
-0.34224042,-0.5841134,0.48405832,0.99538815,0.02766549,-0.09185326,-0.020871773,0.99703115,0.074116476,0.09363103,-0.07185752,0.99301046,0.6690359,-0.17679165,0.020268992,0.3182096
-0.3257931,-0.584417,0.48591366,0.99543095,0.052616518,-0.079679124,-0.04715726,0.9965075,0.068913385,0.08302682,-0.06484107,0.9944356,0.6373198,-0.1873742,0.026449263,0.3304767
-0.30904365,-0.5849066,0.4877084,0.99401844,0.0811997,-0.07303375,-0.07717062,0.9954215,0.05639736,0.07727882,-0.050423957,0.9957336,0.6333046,-0.18903987,0.018185481,0.31617588
-0.29202372,-0.5855338,0.48949915,0.9910301,0.11301047,-0.071330436,-0.11053043,0.9931529,0.037819773,0.07511606,-0.029596347,0.9967355,0.63137627,-0.18074565,-0.020635113,0.28926867
-0.27478263,-0.58624804,0.4913206,0.98665994,0.14681034,-0.07034792,-0.14598247,0.98914456,0.01679641,0.072050154,-0.0063027823,0.9973811,0.5889268,-0.16733706,-0.01939626,0.24650341
-0.2573535,-0.58697975,0.493125,0.98107255,0.18104735,-0.068691276,-0.18175413,0.9833353,-0.004130532,0.06679874,0.016537275,0.9976294,0.5427381,-0.15126921,0.0010454655,0.21362156
-0.23974659,-0.58765364,0.49483266,0.9743361,0.21442077,-0.068505086,-0.21642238,0.9760245,-0.023183763,0.061891563,0.03741481,0.9973813,0.5275102,-0.13909101,0.0071839243,0.19549006
-0.22197999,-0.58818895,0.49639484,0.9666512,0.24623832,-0.070371754,-0.24941966,0.9675452,-0.04057166,0.05809756,0.056770742,0.9966954,0.5349228,-0.12783429,0.005967602,0.1794456
-0.20407645,-0.58851177,0.49780574,0.9582837,0.27624726,-0.07334677,-0.2805479,0.9581685,-0.056622326,0.0546368,0.074837536,0.99569786,0.5605334,-0.111698546,-0.0082497,0.1637922
-0.18605931,-0.588563,0.4990884,0.94952476,0.30440453,-0.07576727,-0.30962735,0.9482291,-0.07065854,0.05033595,0.09055165,0.9946189,0.5783771,-0.093701765,-0.015330017,0.14698477
-0.16794406,-0.58828115,0.50027704,0.94057506,0.3306352,-0.07745246,-0.3365553,0.9380141,-0.082825586,0.045266446,0.10397072,0.9935497,0.579225,-0.073815666,-0.016085014,0.13222824
-0.14974461,-0.5876189,0.5013831,0.9316012,0.35486305,-0.07868531,-0.3612578,0.927857,-0.09259726,0.040149376,0.1146894,0.9925897,0.5730356,-0.05629479,-0.021055818,0.12190835
-0.13147901,-0.5865371,0.50239986,0.9227329,0.37715736,-0.079475455,-0.38382742,0.91796863,-0.10005046,0.035221208,0.122824706,0.99180317,0.5625646,-0.041083053,-0.01870276,0.11233443
-0.113162704,-0.58500415,0.5033118,0.91404647,0.3975961,-0.08022731,-0.40442947,0.9084581,-0.10554925,0.03091718,0.12892321,0.9911725,0.5598391,-0.029494006,-0.022738576,0.10402146
-0.09481422,-0.5829989,0.5041068,0.9056221,0.4163519,-0.080620185,-0.42322582,0.8994034,-0.10933165,0.02698963,0.13313371,0.9907305,0.5640049,-0.021156028,-0.02810359,0.095815465
-0.07645079,-0.5805042,0.5047861,0.89751613,0.4335841,-0.08043343,-0.44037452,0.8908124,-0.11190788,0.023129622,0.13585997,0.990458,0.5700686,-0.013751328,-0.030862108,0.08746929
-0.058087256,-0.57750934,0.50535774,0.8897724,0.44940385,-0.07963186,-0.45599714,0.88271266,-0.11351226,0.019279204,0.13731198,0.99034023,0.5751322,-0.008892015,-0.036006764,0.08025274
-0.03973958,-0.57400787,0.505832,0.882424,0.46392742,-0.07809809,-0.47020766,0.8751054,-0.11443493,0.015254561,0.13770244,0.99035615,0.57561225,-0.004399538,-0.03851913,0.07343303
-0.02142161,-0.5699987,0.5062136,0.87548286,0.4772347,-0.07600571,-0.48311967,0.8679963,-0.11479457,0.011188728,0.13722053,0.9904773,0.57072365,-0.002276644,-0.04190831,0.0679448
-0.003149746,-0.5654846,0.5065006,0.8689518,0.48943636,-0.07331363,-0.49484816,0.8613564,-0.11485018,0.0069373064,0.13607837,0.9906738,0.5638504,-0.0021015853,-0.04625176,0.063547105
0.0150592895,-0.5604721,0.5066848,0.86281276,0.5006539,-0.06999803,-0.505518,0.85514104,-0.114827126,0.0023695373,0.13445958,0.99091625,0.76080763,-0.0043129027,-0.59537494,0.29002565
0.033006225,-0.5549868,0.5067555,0.8557128,0.51541865,-0.045818344,-0.5168344,0.8470135,-0.12429992,-0.025257742,0.13004552,0.99118626,0.83658576,0.0625013,-0.17240512,0.24461544
0.05074802,-0.5490712,0.5068246,0.8457888,0.5333027,-0.015149687,-0.5305017,0.83765304,-0.1300202,-0.056649942,0.118006565,0.9913956,0.8605206,0.025976524,0.14596845,0.12531514
0.068374105,-0.54266125,0.5070453,0.83562475,0.5492596,-0.006716052,-0.5455052,0.82835406,-0.12748973,-0.06446169,0.110197216,0.9918172,0.91827977,0.05410111,0.055042475,0.05990112
0.085731745,-0.5357515,0.5075815,0.82650906,0.56280535,-0.0115280105,-0.55962574,0.81928164,-0.12488669,-0.060842216,0.109671354,0.99210405,0.8270159,0.09283736,-0.032367885,0.007943897
0.102739856,-0.5284543,0.5084178,0.81819457,0.57479036,-0.013180392,-0.5720926,0.8116472,-0.11806333,-0.05716383,0.10413919,0.9929186,0.6311873,0.08935228,-0.016328111,-0.033544876
